candidate,single_score,with_base_set,improvement,best_pair_with,best_pair_score
bar5s_deriv_cdi12_d2_w3,0.15159574468085107,0.39361702127659576,-0.05851063829787234,bar5s_setup_min_dist_pts,0.39361702127659576
bar5s_deriv_wbidz_d1_w36,0.13297872340425532,0.39361702127659576,-0.05851063829787234,bar5s_setup_min_dist_pts,0.39361702127659576
bar5s_setup_obi10_start,0.324468085106383,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_shape_ask_sz_frac_l01_eob,0.4228723404255319,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_depth_below_p1_2_frac_eob,0.4228723404255319,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_setup_size_at_level_delta,0.2154255319148936,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_lvl_depth_band_0to1_frac_eob,0.4228723404255319,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_deriv_obi10_d2_w36,0.3058510638297872,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_shape_bid_ct_frac_l07_eob,0.34574468085106386,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
rvol_flow_add_ask_zscore,0.39095744680851063,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_setup_early_velocity,0.3377659574468085,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_deriv_dabove01_d2_w72,0.26861702127659576,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_flow_cnt_modify_bid_p2_3_sum,0.4228723404255319,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_deriv_dask10_d2_w72,0.4228723404255319,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_approach_level_polarity,0.3484042553191489,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_trade_signed_vol_sum,0.4228723404255319,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_cumul_signed_trade_vol_rate,0.13031914893617022,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_state_obi0_twa,0.2765957446808511,0.39095744680851063,-0.061170212765957466,bar5s_setup_min_dist_pts,0.39095744680851063
bar5s_setup_wall_imbal,0.4228723404255319,0.3882978723404255,-0.06382978723404259,bar5s_setup_min_dist_pts,0.3882978723404255
bar5s_deriv_dbelow01_d2_w72,0.3191489361702128,0.3882978723404255,-0.06382978723404259,bar5s_setup_min_dist_pts,0.3882978723404255
rvol_recent_vs_lookback_vol_ratio,0.2473404255319149,0.3882978723404255,-0.06382978723404259,bar5s_setup_min_dist_pts,0.3882978723404255
bar5s_setup_start_dist_pts,0.30319148936170215,0.3882978723404255,-0.06382978723404259,bar5s_setup_min_dist_pts,0.3882978723404255
bar5s_deriv_dbid10_d2_w72,0.4228723404255319,0.3882978723404255,-0.06382978723404259,bar5s_setup_min_dist_pts,0.3882978723404255
bar5s_deriv_dabove01_d1_w72,0.4228723404255319,0.3882978723404255,-0.06382978723404259,bar5s_setup_min_dist_pts,0.3882978723404255
bar5s_deriv_waskz_d2_w72,0.20212765957446807,0.3882978723404255,-0.06382978723404259,bar5s_setup_min_dist_pts,0.3882978723404255
bar5s_shape_bid_sz_l07_eob,0.15425531914893617,0.3882978723404255,-0.06382978723404259,bar5s_setup_min_dist_pts,0.3882978723404255
bar5s_flow_add_vol_bid_p1_2_sum,0.2154255319148936,0.3882978723404255,-0.06382978723404259,bar5s_setup_min_dist_pts,0.3882978723404255
bar5s_lvl_depth_band_1to2_qty_eob,0.4228723404255319,0.3882978723404255,-0.06382978723404259,bar5s_setup_min_dist_pts,0.3882978723404255
bar5s_deriv_dabove01_d1_w36,0.4228723404255319,0.38563829787234044,-0.06648936170212766,bar5s_setup_min_dist_pts,0.38563829787234044
bar5s_shape_ask_ct_frac_l01_eob,0.4228723404255319,0.38563829787234044,-0.06648936170212766,bar5s_setup_min_dist_pts,0.38563829787234044
bar5s_state_obi0_eob,0.4228723404255319,0.38563829787234044,-0.06648936170212766,bar5s_setup_min_dist_pts,0.38563829787234044
bar5s_deriv_wbidz_d2_w12,0.3324468085106383,0.38563829787234044,-0.06648936170212766,bar5s_setup_min_dist_pts,0.38563829787234044
bar5s_ladder_ask_gap_max_pts_eob,0.2154255319148936,0.38563829787234044,-0.06648936170212766,bar5s_setup_min_dist_pts,0.38563829787234044
bar5s_deriv_dbid10_d2_w36,0.4228723404255319,0.3829787234042553,-0.06914893617021278,bar5s_setup_min_dist_pts,0.3829787234042553
bar5s_state_cdi_p2_3_eob,0.4228723404255319,0.3829787234042553,-0.06914893617021278,bar5s_setup_min_dist_pts,0.3829787234042553
rvol_recent_vs_lookback_asymmetry,0.4228723404255319,0.3829787234042553,-0.06914893617021278,bar5s_setup_min_dist_pts,0.3829787234042553
bar5s_flow_net_volnorm_bid_p1_2_sum,0.2632978723404255,0.3829787234042553,-0.06914893617021278,bar5s_setup_min_dist_pts,0.3829787234042553
bar5s_deriv_dabove01_d1_w3,0.4228723404255319,0.3829787234042553,-0.06914893617021278,bar5s_setup_min_dist_pts,0.3829787234042553
bar5s_state_obi10_twa,0.4228723404255319,0.3829787234042553,-0.06914893617021278,bar5s_setup_min_dist_pts,0.3829787234042553
bar5s_flow_cnt_add_bid_p1_2_sum,0.18085106382978725,0.3829787234042553,-0.06914893617021278,bar5s_setup_min_dist_pts,0.3829787234042553
bar5s_lvl_size_at_level_d1_w12,0.2154255319148936,0.3829787234042553,-0.06914893617021278,bar5s_setup_min_dist_pts,0.3829787234042553
bar5s_setup_obi0_min,0.2898936170212766,0.3829787234042553,-0.06914893617021278,bar5s_setup_min_dist_pts,0.3829787234042553
bar5s_setup_velocity_trend,0.1702127659574468,0.3803191489361702,-0.0718085106382979,bar5s_setup_min_dist_pts,0.3803191489361702
rvol_cumul_trade_vol_dev_pct,0.29521276595744683,0.3803191489361702,-0.0718085106382979,bar5s_setup_min_dist_pts,0.3803191489361702
bar5s_flow_net_vol_ask_p1_2_sum,0.4228723404255319,0.3803191489361702,-0.0718085106382979,bar5s_setup_min_dist_pts,0.3803191489361702
bar5s_deriv_dabove01_d2_w3,0.4228723404255319,0.3803191489361702,-0.0718085106382979,bar5s_setup_min_dist_pts,0.3803191489361702
bar5s_flow_rem_vol_bid_p2_3_sum,0.2579787234042553,0.3803191489361702,-0.0718085106382979,bar5s_setup_min_dist_pts,0.3803191489361702
bar5s_flow_cnt_cancel_ask_p1_2_sum,0.2978723404255319,0.3776595744680851,-0.07446808510638298,bar5s_setup_min_dist_pts,0.3776595744680851
bar5s_deriv_dask10_d1_w12,0.4228723404255319,0.3776595744680851,-0.07446808510638298,bar5s_setup_min_dist_pts,0.3776595744680851
bar5s_shape_ask_ct_l04_eob,0.4228723404255319,0.3776595744680851,-0.07446808510638298,bar5s_setup_min_dist_pts,0.3776595744680851
bar5s_state_cdi_p2_3_twa,0.4228723404255319,0.3776595744680851,-0.07446808510638298,bar5s_setup_min_dist_pts,0.3776595744680851
bar5s_setup_approach_ratio,0.3271276595744681,0.3776595744680851,-0.07446808510638298,bar5s_setup_min_dist_pts,0.3776595744680851
bar5s_deriv_wbidz_d2_w3,0.4228723404255319,0.3776595744680851,-0.07446808510638298,bar5s_setup_min_dist_pts,0.3776595744680851
bar5s_flow_cnt_cancel_ask_p2_3_sum,0.2712765957446808,0.3776595744680851,-0.07446808510638298,bar5s_setup_min_dist_pts,0.3776595744680851
bar5s_wall_bid_maxz_levelidx_eob,0.4228723404255319,0.375,-0.0771276595744681,bar5s_setup_min_dist_pts,0.375
bar5s_setup_size_at_level_early_late_ratio,0.2154255319148936,0.375,-0.0771276595744681,bar5s_setup_min_dist_pts,0.375
bar5s_lvl_depth_band_beyond2_frac_eob,0.4228723404255319,0.375,-0.0771276595744681,bar5s_setup_min_dist_pts,0.375
bar5s_cumul_flow_net_ask,0.2579787234042553,0.375,-0.0771276595744681,bar5s_setup_min_dist_pts,0.375
bar5s_setup_flow_imbal_total,0.2154255319148936,0.375,-0.0771276595744681,bar5s_setup_min_dist_pts,0.375
bar5s_deriv_cdi01_d1_w36,0.4228723404255319,0.375,-0.0771276595744681,bar5s_setup_min_dist_pts,0.375
rvol_lookback_trade_vol_trend,0.4228723404255319,0.3723404255319149,-0.07978723404255322,bar5s_setup_min_dist_pts,0.3723404255319149
bar5s_deriv_cdi12_d1_w36,0.4228723404255319,0.3723404255319149,-0.07978723404255322,bar5s_setup_min_dist_pts,0.3723404255319149
bar5s_setup_size_at_level_end,0.2154255319148936,0.3723404255319149,-0.07978723404255322,bar5s_setup_min_dist_pts,0.3723404255319149
rvol_flow_net_bid_zscore,0.4228723404255319,0.3723404255319149,-0.07978723404255322,bar5s_setup_min_dist_pts,0.3723404255319149
bar5s_flow_net_volnorm_ask_p1_2_sum,0.22872340425531915,0.3696808510638298,-0.08244680851063829,bar5s_setup_min_dist_pts,0.3696808510638298
rvol_flow_net_bid_ratio,0.2872340425531915,0.3696808510638298,-0.08244680851063829,bar5s_setup_min_dist_pts,0.3696808510638298
bar5s_shape_ask_sz_frac_l00_eob,0.28191489361702127,0.3670212765957447,-0.08510638297872342,bar5s_setup_min_dist_pts,0.3670212765957447
bar5s_setup_late_velocity,0.2154255319148936,0.3670212765957447,-0.08510638297872342,bar5s_setup_min_dist_pts,0.3670212765957447
bar5s_shape_bid_ct_frac_l09_eob,0.2154255319148936,0.36436170212765956,-0.08776595744680854,bar5s_setup_min_dist_pts,0.36436170212765956
bar5s_deriv_dist_d2_w36,0.4228723404255319,0.36436170212765956,-0.08776595744680854,bar5s_setup_min_dist_pts,0.36436170212765956
bar5s_flow_add_vol_bid_p2_3_sum,0.3776595744680851,0.36436170212765956,-0.08776595744680854,bar5s_setup_min_dist_pts,0.36436170212765956
bar5s_setup_bid_wall_max_z,0.39361702127659576,0.3617021276595745,-0.09042553191489361,bar5s_setup_min_dist_pts,0.3617021276595745
bar5s_setup_flow_toward_early_late_ratio,0.2154255319148936,0.3617021276595745,-0.09042553191489361,bar5s_setup_min_dist_pts,0.3617021276595745
rvol_bid_ask_rem_asymmetry,0.4228723404255319,0.35904255319148937,-0.09308510638297873,bar5s_setup_min_dist_pts,0.35904255319148937
bar5s_wall_bid_nearest_strong_levelidx_eob,0.4228723404255319,0.35638297872340424,-0.09574468085106386,bar5s_setup_min_dist_pts,0.35638297872340424
bar5s_setup_flow_toward_recent12_sum,0.2393617021276596,0.35106382978723405,-0.10106382978723405,bar5s_setup_min_dist_pts,0.35106382978723405
bar5s_flow_cnt_modify_ask_p2_3_sum,0.2154255319148936,0.3484042553191489,-0.10372340425531917,bar5s_setup_min_dist_pts,0.3484042553191489
bar5s_deriv_cdi01_d2_w72,0.4228723404255319,0.3484042553191489,-0.10372340425531917,bar5s_setup_min_dist_pts,0.3484042553191489
rvol_lookback_asymmetry_mean,0.324468085106383,0.34308510638297873,-0.10904255319148937,bar5s_setup_min_dist_pts,0.34308510638297873
bar5s_state_spread_pts_eob,0.13829787234042554,0.3324468085106383,-0.11968085106382981,bar5s_setup_min_dist_pts,0.3324468085106383
bar5s_setup_obi10_end,0.3484042553191489,0.32978723404255317,-0.12234042553191493,bar5s_setup_min_dist_pts,0.32978723404255317
trigger_bar_ts,0.4228723404255319,0.2765957446808511,-0.17553191489361702,bar5s_setup_min_dist_pts,0.2765957446808511
