index,name,pearson_r,abs_pearson,spearman_r,f_stat,p_value,mutual_info,univariate_rank
276,bar5s_deriv_dbid10_d1_w3,-0.05963826562209876,0.05963826562209876,0.0025095791665182754,2.029709291942386,0.08792468600023794,0.0,50.0
374,bar5s_lvl_size_at_level_d1_w12,-0.059599313538816125,0.059599313538816125,-0.04579151145808213,0.975217580671317,0.4199443842012581,0.0005843605309077127,51.0
364,bar5s_lvl_level_book_index_ask,-0.05903706418052831,0.05903706418052831,-0.060203256344345535,1.6065909040215278,0.17012713585456435,0.001521762412350025,52.0
382,bar5s_setup_approach_ratio,0.05834983387673889,0.05834983387673889,0.04595134473582038,2.2085939110068495,0.0659340123842179,0.09706112130864275,53.0
409,bar5s_setup_size_at_level_max,-0.05783275735798824,0.05783275735798824,-0.049097159189240985,1.2270238981957768,0.29737997631670426,0.020961234903985826,54.0
315,bar5s_deriv_wbidz_d2_w72,0.0576851373113216,0.0576851373113216,0.07012042342700965,2.024946103785118,0.08859554744731309,0.018221817476196556,55.0
153,bar5s_shape_bid_ct_frac_l02_eob,-0.05382286772111388,0.05382286772111388,-0.03231080075532757,2.3035522744115675,0.056493447087162085,0.010609500786418202,56.0
200,bar5s_flow_cnt_cancel_ask_p2_3_sum,0.05341461614158892,0.05341461614158892,0.007531778143555121,2.677100061365871,0.03045474305877875,0.003572428000550243,57.0
360,bar5s_lvl_ask_size_at_level_eob,-0.05290204580753821,0.05290204580753821,-0.06010003577378424,1.4392932606692221,0.21863830798081477,0.0,58.0
204,bar5s_flow_cnt_modify_ask_p0_1_sum,0.052866992614789006,0.052866992614789006,0.01254598959105403,5.2050000281161655,0.00036556724547918886,0.0,59.0
210,bar5s_flow_net_volnorm_ask_p0_1_sum,-0.05250406992106051,0.05250406992106051,-0.07502455822098804,2.265722993103282,0.06008870750351469,0.011467487470380622,60.0
25,bar5s_meta_modify_cnt_sum,0.05197861534945923,0.05197861534945923,0.0062491334295975125,7.515587443295479,5.442620834811086e-06,0.0,61.0
190,bar5s_flow_cnt_add_bid_p1_2_sum,0.0518384281803871,0.0518384281803871,0.040423824055356966,5.300973406069929,0.0003075648684352421,0.009932319066337847,62.0
437,rvol_bid_ask_rem_asymmetry,-0.05183133482948325,0.05183133482948325,-0.030534356807096093,2.880060752940178,0.02164572235219725,0.01068359614528358,63.0
291,bar5s_deriv_dask10_d2_w72,-0.051365713042659016,0.051365713042659016,-0.029632255474883188,2.1001885631736315,0.0785408078629492,0.0017167510382662954,64.0
234,bar5s_approach_level_polarity,0.0512476341651768,0.0512476341651768,0.06273032274851513,1.2547733893350563,0.2858799561231859,0.01653149113543595,65.0
338,bar5s_cumul_flow_net_ask_p2_3,-0.05030156751539397,0.05030156751539397,-0.050008898058754137,1.3472777947838421,0.2502265024190739,0.024475612688563242,66.0
139,bar5s_shape_bid_sz_frac_l08_eob,-0.05021415893251851,0.05021415893251851,-0.007715445333949913,1.4984588447196219,0.2002302783414478,0.0314136053554237,67.0
400,bar5s_setup_flow_imbal_total,0.049493814592720245,0.049493814592720245,0.05966424470807381,1.2369079600853263,0.29324011601593214,0.0007931047583888962,68.0
223,bar5s_wall_ask_nearest_strong_dist_pts_eob,0.04865793355599877,0.04865793355599877,0.0531797381096589,2.0521899898206772,0.08482246401971742,0.0,69.0
401,bar5s_setup_bid_wall_max_z,0.04864836210927396,0.04864836210927396,0.08231830049463586,1.6109616338453752,0.1690010080614495,0.07382873596611983,70.0
330,bar5s_cumul_flow_net_ask,-0.048597872498540966,0.048597872498540966,-0.0615829006515283,6.141686248967231,6.712927688097045e-05,0.011529020937228296,71.0
402,bar5s_setup_ask_wall_max_z,0.04807847891384153,0.04807847891384153,0.07589084002842732,2.665503231777326,0.03105124607289894,0.06952835156831094,72.0
212,bar5s_flow_net_volnorm_ask_p2_3_sum,-0.04800252165344335,0.04800252165344335,-0.05578769769402583,1.5463919829380552,0.18634187028745947,0.0,73.0
307,bar5s_deriv_dabove01_d2_w72,-0.04791967953728273,0.04791967953728273,-0.0592143402064273,0.9758518568503946,0.4195931145237076,0.0,74.0
163,bar5s_shape_ask_ct_frac_l02_eob,-0.04771896509229555,0.04771896509229555,-0.047678235205875545,0.8898394550814234,0.4691993659876119,0.019003035809875612,75.0
138,bar5s_shape_bid_sz_frac_l07_eob,0.047634127911547586,0.047634127911547586,0.07569007113696292,0.6164596428211808,0.6508348344998294,0.0025005625415039923,76.0
225,bar5s_wall_ask_nearest_strong_levelidx_eob,0.04739670733963272,0.04739670733963272,0.05259701944277113,1.9556552555154791,0.09891480516609075,0.0202062243208303,77.0
443,rvol_lookback_elevated_bars,0.04624164689105009,0.04624164689105009,0.04919550342095569,6.166029888795869,6.422186553185513e-05,0.02024937670439586,78.0
196,bar5s_flow_cnt_cancel_bid_p1_2_sum,0.04576610133111678,0.04576610133111678,0.057703349209242,4.390371016787342,0.0015677857666039183,0.017018494096991077,79.0
302,bar5s_deriv_dabove01_d1_w36,-0.04559565024840553,0.04559565024840553,-0.00450790288199016,0.5533145713360534,0.6966327234775,0.0,80.0
173,bar5s_flow_add_vol_bid_p2_3_sum,0.045487308303115245,0.045487308303115245,0.008720654798766788,3.127903793908908,0.01420105585784589,0.016470836969746827,81.0
237,bar5s_deriv_dist_d1_w12,0.045002302539221536,0.045002302539221536,0.05231867777158354,1.7101050899307155,0.14520771918738798,0.014747066573083778,82.0
375,bar5s_lvl_size_at_level_d2_w12,-0.04470902626107462,0.04470902626107462,-0.04233112465870879,2.2998892251878202,0.056832398786528585,0.0,83.0
70,bar5s_ladder_bid_gap_mean_pts_eob,0.04461670269603686,0.04461670269603686,0.05544766224551655,1.700098842978257,0.14746220051509945,0.005693746147447332,84.0
333,bar5s_cumul_flow_net_bid_p0_1,0.04421980433466009,0.04421980433466009,0.06979253161830382,4.361026583870822,0.0016515422044534756,0.0,85.0
319,bar5s_deriv_waskz_d1_w72,0.043847552062190584,0.043847552062190584,0.04029080929238755,1.2039954695492652,0.3072147555521311,0.01105601574679227,86.0
371,bar5s_lvl_depth_band_1to2_frac_eob,0.0437273293359643,0.0437273293359643,0.06523632917386328,2.276315337571373,0.05906061625878695,0.0018522815186590158,87.0
335,bar5s_cumul_flow_net_bid_p2_3,-0.04316327891577126,0.04316327891577126,-0.035028760962982686,1.3236901339252012,0.2589349323733553,0.013361966413908188,88.0
219,bar5s_wall_ask_maxz_eob,0.043134899842273165,0.043134899842273165,0.0623367782616218,2.6460554945953114,0.03207699959227493,0.02130987663294448,89.0
286,bar5s_deriv_dask10_d1_w36,-0.04287819637502238,0.04287819637502238,0.021305696718891237,0.940317636737901,0.43960668726522834,0.024765150781708822,90.0
235,bar5s_approach_alignment_eob,0.04224314827741923,0.04224314827741923,0.046971904193638975,1.9774071134221165,0.09555985552861401,0.007751319531023704,91.0
183,bar5s_flow_net_vol_bid_p0_1_sum,0.04201244352180583,0.04201244352180583,0.054893575673417565,0.9324929428459193,0.44410492068672847,0.016615993157599984,92.0
396,bar5s_setup_obi10_max,0.04171773968905978,0.04171773968905978,0.0321401593802761,2.4418186476125237,0.045022992462521186,0.060651351314985114,93.0
242,bar5s_deriv_dist_d2_w36,-0.04129848653943555,0.04129848653943555,-0.003971348036030333,2.734480901595937,0.027662603948571424,0.00020568719087110665,94.0
311,bar5s_deriv_wbidz_d1_w72,0.04120787779164405,0.04120787779164405,0.041841672445775004,1.3345751566914732,0.25488434886568,0.0,95.0
12,is_standard_approach,-0.0406842333763045,0.0406842333763045,-0.05225002326482056,2.184529280732408,0.06855468188472838,0.013171318817185806,96.0
